frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
5084,0,339.206,0.98,1,0.00,0.00,2.25,0.00,0.00,2.23,0.02,0.00,0.00,0.00,0.35,0.19,0.00,0.00,0.09,0.08,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5085,0,339.272,0.98,1,0.00,0.00,2.12,0.00,0.00,2.24,0.02,0.00,0.00,0.00,0.42,0.21,0.00,0.00,0.17,0.08,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5086,0,339.339,0.98,1,0.00,0.00,2.13,0.00,0.00,2.13,0.00,0.00,0.00,0.00,0.30,0.23,0.00,0.00,0.28,0.02,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5087,0,339.406,0.98,1,0.00,0.00,2.17,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.33,0.23,0.00,0.00,0.33,0.04,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5088,0,339.472,0.98,1,0.00,0.00,2.25,0.00,0.00,2.05,0.01,0.00,0.00,0.00,0.25,0.18,0.00,0.00,0.43,0.05,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5089,0,339.539,0.98,1,0.00,0.00,2.24,0.00,0.00,2.14,0.03,0.00,0.00,0.00,0.26,0.24,0.00,0.00,0.43,0.10,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5090,0,339.606,0.98,1,0.00,0.00,2.16,0.00,0.00,2.13,0.03,0.00,0.00,0.00,0.23,0.33,0.00,0.00,0.42,0.14,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5091,0,339.673,0.98,1,0.00,0.00,2.14,0.00,0.00,2.07,0.03,0.00,0.00,0.00,0.26,0.49,0.00,0.00,0.32,0.17,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5092,0,339.739,0.98,1,0.00,0.00,2.22,0.00,0.00,1.92,0.07,0.00,0.00,0.00,0.20,0.71,0.00,0.00,0.36,0.26,0.05,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5093,0,339.806,0.98,1,0.00,0.00,2.34,0.00,0.00,1.98,0.16,0.00,0.00,0.00,0.19,0.91,0.00,0.00,0.42,0.30,0.11,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
5094,0,339.873,0.98,1,0.00,0.00,2.41,0.00,0.00,2.25,0.30,0.00,0.00,0.00,0.19,1.18,0.05,0.00,0.45,0.32,0.11,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
5095,0,339.940,0.98,1,0.00,0.00,2.39,0.00,0.00,2.76,0.42,0.00,0.00,0.00,0.22,1.28,0.11,0.00,0.39,0.31,0.08,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
5096,0,340.006,0.98,1,0.00,0.00,2.14,0.00,0.00,3.03,0.45,0.00,0.00,0.00,0.22,1.28,0.26,0.02,0.34,0.35,0.02,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
5097,0,340.073,0.98,1,0.00,0.00,1.99,0.00,0.00,2.96,0.40,0.00,0.00,0.00,0.26,1.18,0.23,0.02,0.36,0.29,0.02,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
5098,0,340.140,0.98,1,0.02,0.00,1.82,0.00,0.00,2.64,0.32,0.00,0.00,0.00,0.23,0.95,0.17,0.02,0.49,0.16,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5099,0,340.207,0.98,1,0.03,0.00,1.75,0.00,0.00,2.47,0.22,0.00,0.00,0.00,0.14,0.78,0.03,0.00,0.57,0.01,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5100,0,340.273,0.98,1,0.03,0.00,1.59,0.00,0.00,2.70,0.15,0.00,0.00,0.00,0.08,0.60,0.08,0.00,0.55,0.20,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5101,0,340.340,0.98,1,0.01,0.00,1.64,0.00,0.00,2.70,0.15,0.00,0.00,0.00,0.15,0.64,0.08,0.00,0.48,0.29,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5102,0,340.407,0.98,1,0.01,0.00,1.66,0.00,0.00,2.45,0.14,0.00,0.00,0.00,0.14,0.70,0.08,0.00,0.50,0.39,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5103,0,340.473,0.98,1,0.07,0.00,1.74,0.00,0.02,2.17,0.19,0.00,0.00,0.00,0.09,0.78,0.00,0.00,0.55,0.37,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5104,0,340.540,0.98,1,0.07,0.00,1.63,0.00,0.02,2.16,0.10,0.00,0.00,0.00,0.02,0.86,0.00,0.00,0.60,0.40,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5105,0,340.607,0.98,1,0.10,0.00,1.55,0.00,0.02,2.27,0.10,0.00,0.00,0.00,0.02,0.95,0.00,0.00,0.58,0.34,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5106,0,340.674,0.98,1,0.11,0.00,1.42,0.00,0.00,2.27,0.03,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.55,0.17,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5107,0,340.740,0.98,1,0.18,0.00,1.30,0.00,0.00,2.29,0.02,0.00,0.00,0.00,0.02,0.94,0.00,0.00,0.56,0.06,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5108,0,340.807,0.98,1,0.17,0.00,1.28,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.02,0.78,0.00,0.00,0.51,0.07,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5109,0,340.874,0.98,1,0.19,0.00,1.27,0.00,0.01,2.35,0.06,0.01,0.00,0.00,0.02,0.69,0.00,0.00,0.58,0.13,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5110,0,340.941,0.98,1,0.11,0.00,1.39,0.00,0.01,2.38,0.19,0.01,0.00,0.00,0.00,0.71,0.00,0.00,0.46,0.15,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5111,0,341.007,0.98,1,0.09,0.00,1.64,0.00,0.01,2.60,0.41,0.01,0.00,0.00,0.00,0.79,0.00,0.03,0.41,0.25,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5112,0,341.074,0.98,1,0.08,0.00,2.00,0.00,0.00,2.76,0.59,0.00,0.00,0.07,0.00,0.82,0.00,0.06,0.19,0.38,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5113,0,341.141,0.98,1,0.10,0.00,2.27,0.00,0.01,2.82,0.70,0.01,0.00,0.07,0.00,0.81,0.00,0.06,0.13,0.49,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5114,0,341.208,0.98,1,0.11,0.00,2.38,0.00,0.04,2.76,0.71,0.14,0.00,0.13,0.00,0.83,0.00,0.03,0.04,0.59,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5115,0,341.274,0.98,1,0.05,0.00,2.39,0.00,0.09,2.59,0.70,0.14,0.00,0.14,0.00,0.81,0.00,0.00,0.09,0.65,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5116,0,341.341,0.98,1,0.03,0.00,2.40,0.00,0.14,2.69,0.67,0.13,0.00,0.21,0.00,0.80,0.00,0.00,0.10,0.71,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5117,0,341.408,0.98,1,0.06,0.00,2.42,0.00,0.13,2.79,0.65,0.00,0.00,0.24,0.00,0.82,0.00,0.00,0.12,0.59,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5118,0,341.474,0.98,1,0.06,0.00,2.33,0.00,0.13,2.90,0.58,0.00,0.00,0.18,0.00,0.79,0.00,0.00,0.16,0.51,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5119,0,341.541,0.98,1,0.06,0.00,2.23,0.00,0.14,3.03,0.56,0.00,0.00,0.11,0.00,0.77,0.00,0.00,0.20,0.44,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5120,0,341.608,0.98,1,0.02,0.00,2.15,0.00,0.13,2.93,0.47,0.00,0.00,0.04,0.00,0.73,0.00,0.00,0.38,0.41,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5121,0,341.675,0.98,1,0.00,0.00,2.09,0.00,0.09,3.02,0.45,0.00,0.00,0.01,0.05,0.83,0.10,0.04,0.43,0.53,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5122,0,341.741,0.98,1,0.00,0.00,2.06,0.00,0.07,2.80,0.48,0.01,0.00,0.01,0.05,0.91,0.13,0.04,0.58,0.58,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5123,0,341.808,0.98,1,0.00,0.00,1.66,0.00,0.05,3.10,0.44,0.01,0.00,0.00,0.09,0.82,0.18,0.04,0.55,0.76,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5124,0,341.875,0.98,1,0.00,0.00,1.26,0.00,0.05,2.90,0.38,0.01,0.00,0.00,0.21,0.67,0.13,0.00,0.64,0.68,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5125,0,341.942,0.98,1,0.00,0.00,0.76,0.00,0.00,3.00,0.25,0.00,0.00,0.00,0.21,0.52,0.09,0.00,0.68,0.69,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5126,0,342.008,0.98,1,0.01,0.00,0.46,0.00,0.00,2.65,0.30,0.00,0.00,0.00,0.17,0.38,0.04,0.00,0.77,0.57,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5127,0,342.075,0.98,1,0.06,0.00,0.52,0.00,0.00,2.46,0.35,0.00,0.00,0.02,0.00,0.32,0.00,0.00,0.69,0.36,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5128,0,342.142,0.98,1,0.06,0.00,0.90,0.00,0.00,2.34,0.37,0.00,0.00,0.02,0.01,0.39,0.00,0.00,0.43,0.20,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5129,0,342.209,0.98,1,0.04,0.00,1.63,0.00,0.00,2.29,0.26,0.00,0.00,0.02,0.08,0.52,0.00,0.04,0.21,0.07,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5130,0,342.275,0.98,1,0.00,0.00,2.08,0.00,0.00,2.44,0.13,0.00,0.00,0.00,0.19,0.40,0.00,0.07,0.05,0.06,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5131,0,342.342,0.98,1,0.00,0.00,2.41,0.00,0.03,2.27,0.03,0.00,0.00,0.00,0.45,0.20,0.00,0.10,0.04,0.10,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5132,0,342.409,0.98,1,0.00,0.00,2.54,0.00,0.07,2.30,0.02,0.00,0.00,0.00,0.52,0.05,0.00,0.11,0.00,0.07,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5133,0,342.475,0.98,1,0.00,0.00,2.68,0.00,0.15,2.34,0.09,0.00,0.00,0.00,0.59,0.10,0.00,0.16,0.00,0.09,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5134,0,342.542,0.98,1,0.00,0.00,2.66,0.00,0.18,2.37,0.14,0.00,0.00,0.00,0.53,0.07,0.03,0.21,0.00,0.05,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5135,0,342.609,0.98,1,0.00,0.00,2.68,0.00,0.23,2.42,0.19,0.00,0.00,0.00,0.55,0.08,0.03,0.26,0.13,0.05,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5136,0,342.676,0.98,1,0.00,0.00,2.71,0.00,0.24,2.21,0.16,0.00,0.00,0.00,0.46,0.01,0.03,0.25,0.19,0.03,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5137,0,342.742,0.98,1,0.00,0.00,2.90,0.00,0.28,2.13,0.20,0.00,0.00,0.00,0.41,0.05,0.00,0.23,0.26,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5138,0,342.809,0.98,1,0.04,0.00,3.14,0.00,0.30,1.65,0.17,0.00,0.00,0.00,0.38,0.06,0.00,0.18,0.29,0.05,0.10,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
5139,0,342.876,0.98,1,0.10,0.00,3.35,0.00,0.39,1.26,0.24,0.00,0.00,0.00,0.29,0.12,0.00,0.10,0.37,0.05,0.29,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5140,0,342.943,0.98,1,0.12,0.00,3.42,0.00,0.49,1.09,0.28,0.00,0.00,0.00,0.20,0.07,0.00,0.05,0.47,0.05,0.32,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5141,0,343.009,0.98,1,0.08,0.00,3.36,0.00,0.54,1.05,0.38,0.00,0.00,0.00,0.18,0.06,0.00,0.00,0.50,0.00,0.22,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5142,0,343.076,0.98,1,0.02,0.00,3.29,0.00,0.54,1.25,0.29,0.00,0.00,0.00,0.40,0.04,0.00,0.08,0.57,0.00,0.04,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5143,0,343.143,0.98,1,0.00,0.00,3.39,0.00,0.50,1.18,0.23,0.00,0.00,0.00,0.32,0.05,0.00,0.10,0.67,0.00,0.06,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
5144,0,343.210,0.98,1,0.00,0.00,3.48,0.00,0.40,1.05,0.10,0.00,0.00,0.00,0.21,0.16,0.00,0.10,0.80,0.00,0.66,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
5145,0,343.276,0.98,1,0.00,0.00,3.58,0.03,0.27,0.73,0.07,0.00,0.00,0.00,0.10,0.22,0.00,0.01,0.86,0.15,1.32,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
5146,0,343.343,0.98,1,0.05,0.00,3.57,0.03,0.17,0.43,0.02,0.00,0.00,0.00,0.21,0.24,0.00,0.00,0.77,0.15,1.86,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5147,0,343.410,0.98,1,0.05,0.00,3.60,0.03,0.18,0.49,0.06,0.00,0.00,0.00,0.28,0.19,0.01,0.00,0.61,0.15,1.71,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5148,0,343.476,0.98,1,0.10,0.00,3.70,0.00,0.33,0.62,0.21,0.00,0.00,0.00,0.30,0.16,0.01,0.02,0.58,0.00,1.23,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5149,0,343.543,0.98,1,0.05,0.00,3.85,0.00,0.55,0.99,0.42,0.00,0.00,0.00,0.19,0.26,0.01,0.05,0.61,0.00,0.68,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5150,0,343.610,0.98,1,0.05,0.00,4.06,0.00,0.74,1.31,0.53,0.00,0.00,0.00,0.16,0.32,0.00,0.05,0.62,0.00,0.23,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
5151,0,343.677,0.98,1,0.00,0.00,4.19,0.00,0.80,1.54,0.59,0.00,0.00,0.00,0.12,0.44,0.00,0.09,0.57,0.00,0.06,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5152,0,343.743,0.98,1,0.00,0.00,4.18,0.00,0.77,1.69,0.57,0.00,0.00,0.00,0.27,0.38,0.00,0.06,0.62,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5153,0,343.810,0.98,1,0.00,0.00,4.03,0.00,0.79,1.68,0.65,0.00,0.00,0.00,0.33,0.41,0.00,0.06,0.72,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
5154,0,343.877,0.98,1,0.00,0.00,3.87,0.00,0.77,1.74,0.63,0.00,0.00,0.00,0.27,0.33,0.00,0.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
5155,0,343.944,0.98,1,0.00,0.00,3.73,0.00,0.76,1.67,0.59,0.00,0.00,0.00,0.22,0.42,0.00,0.00,0.65,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
5156,0,344.010,0.98,1,0.00,0.00,3.78,0.00,0.79,1.78,0.54,0.00,0.00,0.05,0.18,0.45,0.00,0.00,0.59,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
5157,0,344.077,0.98,1,0.00,0.00,3.78,0.00,0.81,1.86,0.53,0.00,0.00,0.05,0.24,0.53,0.00,0.00,0.66,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
5158,0,344.144,0.98,1,0.00,0.00,3.86,0.00,0.83,1.92,0.57,0.00,0.00,0.05,0.18,0.52,0.00,0.00,0.69,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00
5159,0,344.211,0.98,1,0.00,0.00,3.85,0.00,0.82,1.94,0.58,0.00,0.00,0.00,0.18,0.51,0.00,0.00,0.65,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
5160,0,344.277,0.98,1,0.00,0.00,3.91,0.00,0.83,1.94,0.54,0.00,0.00,0.01,0.11,0.49,0.00,0.00,0.60,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5161,0,344.344,0.98,1,0.00,0.00,4.02,0.00,0.82,2.12,0.59,0.03,0.00,0.01,0.13,0.57,0.00,0.00,0.56,0.01,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5162,0,344.411,0.98,1,0.00,0.00,4.02,0.00,0.76,2.15,0.62,0.03,0.00,0.01,0.22,0.68,0.00,0.00,0.50,0.02,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5163,0,344.477,0.98,1,0.00,0.00,3.87,0.00,0.72,2.20,0.66,0.03,0.00,0.00,0.35,0.77,0.00,0.00,0.42,0.13,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5164,0,344.544,0.98,1,0.00,0.00,3.63,0.00,0.64,2.08,0.56,0.00,0.00,0.00,0.32,0.74,0.00,0.00,0.37,0.19,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5165,0,344.611,0.98,1,0.00,0.00,3.38,0.00,0.64,2.11,0.52,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.47,0.22,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5166,0,344.678,0.98,1,0.00,0.00,3.37,0.00,0.61,2.06,0.47,0.00,0.00,0.00,0.28,0.72,0.00,0.00,0.42,0.36,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5167,0,344.744,0.98,1,0.00,0.00,3.38,0.00,0.61,2.11,0.49,0.00,0.00,0.00,0.37,0.77,0.00,0.00,0.41,0.34,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5168,0,344.811,0.98,1,0.00,0.00,3.45,0.00,0.57,2.05,0.44,0.00,0.00,0.00,0.27,0.83,0.00,0.00,0.28,0.40,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5169,0,344.878,0.98,1,0.00,0.00,3.46,0.00,0.58,2.05,0.40,0.00,0.00,0.00,0.24,0.85,0.00,0.00,0.36,0.29,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5170,0,344.945,0.98,1,0.00,0.00,3.48,0.00,0.54,2.06,0.36,0.00,0.00,0.00,0.28,0.95,0.00,0.00,0.37,0.40,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
5171,0,345.011,0.98,1,0.00,0.00,3.56,0.00,0.52,2.13,0.37,0.00,0.00,0.00,0.45,0.98,0.00,0.00,0.37,0.37,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
